Voltage; Resistencia; CO2 PPM;CO2 PPM1 ; RH; Temp
0,28065;16816,09195;559,08176;3750,05638;47,40887;24,66011
0,28065;16816,09195;559,08176;3750,05638;47,38665;24,66869
0,28065;16816,09195;559,08176;3750,05638;47,28785;24,66106
0,28065;16816,09195;559,08176;3750,05638;47,34535;24,66965
0,28065;16816,09195;559,08176;3750,05638;47,35050;24,67041
0,28065;16816,09195;559,08176;3750,05638;47,24770;24,66431
0,28387;16613,63636;578,15127;4030,79953;47,36233;24,66450
0,28387;16613,63636;578,15127;4030,79953;47,34955;24,67003
0,28387;16613,63636;578,15127;4030,79953;47,35727;24,66965
0,28387;16613,63636;578,15127;4030,79953;47,35346;24,67232
0,28387;16613,63636;578,15127;4030,79953;47,36166;24,67270
0,28065;16816,09195;559,08176;3750,05638;47,34325;24,67556
0,28065;16816,09195;559,08176;3750,05638;47,33038;24,67480
0,28065;16816,09195;559,08176;3750,05638;47,32227;24,67613
0,28065;16816,09195;559,08176;3750,05638;47,31894;24,67937
0,28387;16613,63636;578,15127;4030,79953;47,28184;24,67861
0,28387;16613,63636;578,15127;4030,79953;47,27039;24,68109
0,28387;16613,63636;578,15127;4030,79953;47,25475;24,68300
0,28387;16613,63636;578,15127;4030,79953;47,21079;24,68071
0,28387;16613,63636;578,15127;4030,79953;47,23511;24,68014
0,28065;16816,09195;559,08176;3750,05638;47,23787;24,68166
0,28065;16816,09195;559,08176;3750,05638;47,25285;24,68071
0,28065;16816,09195;559,08176;3750,05638;47,26734;24,68681
0,28065;16816,09195;559,08176;3750,05638;47,25266;24,68948
0,28065;16816,09195;559,08176;3750,05638;47,21050;24,69120
0,28065;16816,09195;559,08176;3750,05638;47,19076;24,69501
0,28065;16816,09195;559,08176;3750,05638;47,17855;24,69482
0,28065;16816,09195;559,08176;3750,05638;47,13755;24,69654
0,28065;16816,09195;559,08176;3750,05638;47,14670;24,70131
0,28065;16816,09195;559,08176;3750,05638;47,13469;24,70112
0,28065;16816,09195;559,08176;3750,05638;47,14146;24,69864
0,28065;16816,09195;559,08176;3750,05638;47,09311;24,69940
0,28065;16816,09195;559,08176;3750,05638;47,07546;24,70074
0,28065;16816,09195;559,08176;3750,05638;47,01309;24,69482
0,28065;16816,09195;559,08176;3750,05638;47,03655;24,69482
0,28065;16816,09195;559,08176;3750,05638;47,04933;24,69501
0,28065;16816,09195;559,08176;3750,05638;47,08681;24,69769
0,28065;16816,09195;559,08176;3750,05638;47,03178;24,69692
0,28065;16816,09195;559,08176;3750,05638;46,98496;24,69730
0,28065;16816,09195;559,08176;3750,05638;46,94824;24,69864
0,28065;16816,09195;559,08176;3750,05638;46,93680;24,69025
0,28065;16816,09195;559,08176;3750,05638;46,98954;24,68872
0,28065;16816,09195;559,08176;3750,05638;47,04380;24,69120
0,28065;16816,09195;559,08176;3750,05638;47,05935;24,69406
0,28065;16816,09195;559,08176;3750,05638;47,04924;24,69501
0,28387;16613,63636;578,15127;4030,79953;47,02959;24,70284
0,28065;16816,09195;559,08176;3750,05638;47,04676;24,70379
0,28065;16816,09195;559,08176;3750,05638;46,92554;24,70303
0,28065;16816,09195;559,08176;3750,05638;46,98868;24,70627
0,28065;16816,09195;559,08176;3750,05638;47,02587;24,70684
0,28065;16816,09195;559,08176;3750,05638;46,99087;24,70455
0,28065;16816,09195;559,08176;3750,05638;46,95683;24,70074
0,28065;16816,09195;559,08176;3750,05638;46,98391;24,70684
0,28065;16816,09195;559,08176;3750,05638;46,99707;24,70341
0,28065;16816,09195;559,08176;3750,05638;46,98658;24,71066
0,28065;16816,09195;559,08176;3750,05638;46,95578;24,70036
0,28065;16816,09195;559,08176;3750,05638;46,94796;24,70627
0,28065;16816,09195;559,08176;3750,05638;47,01691;24,70818
0,28065;16816,09195;559,08176;3750,05638;46,99669;24,70646
0,28065;16816,09195;559,08176;3750,05638;47,09949;24,70818
0,28065;16816,09195;559,08176;3750,05638;47,07994;24,70894
0,28065;16816,09195;559,08176;3750,05638;47,09759;24,71294
0,28065;16816,09195;559,08176;3750,05638;47,10903;24,71600
0,28065;16816,09195;559,08176;3750,05638;47,14746;24,70722
0,28065;16816,09195;559,08176;3750,05638;47,12915;24,70207
0,28065;16816,09195;559,08176;3750,05638;47,13573;24,70112
0,28065;16816,09195;559,08176;3750,05638;47,14584;24,70112
0,28065;16816,09195;559,08176;3750,05638;47,16597;24,70245
0,28065;16816,09195;559,08176;3750,05638;47,17121;24,70798
0,28065;16816,09195;559,08176;3750,05638;47,16597;24,71256
0,28065;16816,09195;559,08176;3750,05638;47,15786;24,71428
0,28065;16816,09195;559,08176;3750,05638;47,14479;24,72115
0,28065;16816,09195;559,08176;3750,05638;47,09864;24,72286
0,28065;16816,09195;559,08176;3750,05638;47,07260;24,72382
0,28065;16816,09195;559,08176;3750,05638;47,09492;24,72324
0,28065;16816,09195;559,08176;3750,05638;47,06812;24,72363
0,28065;16816,09195;559,08176;3750,05638;47,05524;24,71924
0,28065;16816,09195;559,08176;3750,05638;47,03875;24,72191
0,28065;16816,09195;559,08176;3750,05638;47,05591;24,72363
0,28065;16816,09195;559,08176;3750,05638;47,04485;24,72286
0,28065;16816,09195;559,08176;3750,05638;47,06364;24,72801
0,28065;16816,09195;559,08176;3750,05638;47,05296;24,72897
0,28065;16816,09195;559,08176;3750,05638;47,05591;24,72763
0,28065;16816,09195;559,08176;3750,05638;47,05133;24,72534
0,28065;16816,09195;559,08176;3750,05638;47,04905;24,72725
0,28065;16816,09195;559,08176;3750,05638;47,05286;24,72897
0,28065;16816,09195;559,08176;3750,05638;47,00098;24,72630
0,28065;16816,09195;559,08176;3750,05638;46,98563;24,72553
0,28065;16816,09195;559,08176;3750,05638;47,01204;24,72725
0,28065;16816,09195;559,08176;3750,05638;46,97733;24,72801
0,28065;16816,09195;559,08176;3750,05638;46,93050;24,71466
0,28065;16816,09195;559,08176;3750,05638;46,89007;24,70417
0,28065;16816,09195;559,08176;3750,05638;46,75760;24,68224
0,28065;16816,09195;559,08176;3750,05638;46,86069;24,67384
0,28065;16816,09195;559,08176;3750,05638;46,91391;24,67098
0,28065;16816,09195;559,08176;3750,05638;46,93937;24,66545
0,28065;16816,09195;559,08176;3750,05638;46,97762;24,67060
0,28065;16816,09195;559,08176;3750,05638;47,00851;24,68014
0,28065;16816,09195;559,08176;3750,05638;47,02377;24,68681
0,28065;16816,09195;559,08176;3750,05638;46,99230;24,68815
0,28065;16816,09195;559,08176;3750,05638;46,90838;24,69254
0,28065;16816,09195;559,08176;3750,05638;47,00336;24,69406
0,28065;16816,09195;559,08176;3750,05638;47,00003;24,69330
0,28065;16816,09195;559,08176;3750,05638;46,92039;24,69769
0,28065;16816,09195;559,08176;3750,05638;46,95826;24,69406
0,28065;16816,09195;559,08176;3750,05638;46,98105;24,68910
0,28065;16816,09195;559,08176;3750,05638;46,98076;24,68529
0,28065;16816,09195;559,08176;3750,05638;46,95940;24,68529
0,28065;16816,09195;559,08176;3750,05638;46,95263;24,68185
0,28065;16816,09195;559,08176;3750,05638;46,98877;24,68815
0,28065;16816,09195;559,08176;3750,05638;46,98143;24,69406
0,28065;16816,09195;559,08176;3750,05638;46,95797;24,69482
0,28065;16816,09195;559,08176;3750,05638;46,97762;24,68853
0,27742;17023,25581;540,44417;3486,13011;46,96903;24,69082
0,27742;17023,25581;540,44417;3486,13011;46,99888;24,69940
0,27742;17023,25581;540,44417;3486,13011;46,95415;24,70112
0,27742;17023,25581;540,44417;3486,13011;46,93489;24,69769
0,27742;17023,25581;540,44417;3486,13011;46,93766;24,69082
0,27742;17023,25581;540,44417;3486,13011;46,96388;24,69444
0,27742;17023,25581;540,44417;3486,13011;46,96245;24,69044
0,27742;17023,25581;540,44417;3486,13011;46,96817;24,69406
0,27742;17023,25581;540,44417;3486,13011;46,96121;24,69807
0,27742;17023,25581;540,44417;3486,13011;46,92945;24,69120
0,27742;17023,25581;540,44417;3486,13011;46,92535;24,68853
0,27742;17023,25581;540,44417;3486,13011;46,94357;24,69654
0,27742;17023,25581;540,44417;3486,13011;46,96550;24,70112
0,27742;17023,25581;540,44417;3486,13011;46,96894;24,70417
0,27742;17023,25581;540,44417;3486,13011;46,96646;24,70989
0,27742;17023,25581;540,44417;3486,13011;46,98839;24,70951
0,27742;17023,25581;540,44417;3486,13011;46,99926;24,71676
0,28065;16816,09195;559,08176;3750,05638;46,92879;24,70989
0,28065;16816,09195;559,08176;3750,05638;46,86928;24,69902
0,28065;16816,09195;559,08176;3750,05638;46,87443;24,69559
0,28065;16816,09195;559,08176;3750,05638;46,90351;24,69559
0,27742;17023,25581;540,44417;3486,13011;46,90609;24,69501
0,28065;16816,09195;559,08176;3750,05638;46,92602;24,69692
0,28065;16816,09195;559,08176;3750,05638;46,92049;24,70284
0,28065;16816,09195;559,08176;3750,05638;46,94338;24,70474
0,28065;16816,09195;559,08176;3750,05638;46,97437;24,71199
0,28065;16816,09195;559,08176;3750,05638;46,90428;24,71428
0,28065;16816,09195;559,08176;3750,05638;46,99450;24,71924
0,27742;17023,25581;540,44417;3486,13011;46,98315;24,72115
0,27742;17023,25581;540,44417;3486,13011;46,99717;24,72763
0,27742;17023,25581;540,44417;3486,13011;46,96159;24,73068
0,27742;17023,25581;540,44417;3486,13011;46,96951;24,73354
0,27742;17023,25581;540,44417;3486,13011;46,99249;24,73526
0,27742;17023,25581;540,44417;3486,13011;46,96856;24,73831
0,27742;17023,25581;540,44417;3486,13011;46,94967;24,74022
0,27742;17023,25581;540,44417;3486,13011;46,96121;24,74575
0,27742;17023,25581;540,44417;3486,13011;46,93432;24,74823
0,27742;17023,25581;540,44417;3486,13011;46,87729;24,74480
0,27742;17023,25581;540,44417;3486,13011;46,86823;24,74194
0,27742;17023,25581;540,44417;3486,13011;46,89970;24,74537
0,27742;17023,25581;540,44417;3486,13011;46,89016;24,75300
0,27742;17023,25581;540,44417;3486,13011;46,85764;24,74842
0,27742;17023,25581;540,44417;3486,13011;46,84896;24,74537
0,27742;17023,25581;540,44417;3486,13011;46,83151;24,74518
0,27742;17023,25581;540,44417;3486,13011;46,85631;24,73888
0,27742;17023,25581;540,44417;3486,13011;46,87347;24,74232
0,27742;17023,25581;540,44417;3486,13011;46,86098;24,74651
0,27742;17023,25581;540,44417;3486,13011;46,84792;24,74537
0,27742;17023,25581;540,44417;3486,13011;46,87119;24,75014
0,27742;17023,25581;540,44417;3486,13011;46,90056;24,75643
0,27742;17023,25581;540,44417;3486,13011;46,88940;24,76006
0,27742;17023,25581;540,44417;3486,13011;46,89379;24,75910
0,27742;17023,25581;540,44417;3486,13011;46,88272;24,76482
0,27742;17023,25581;540,44417;3486,13011;46,90170;24,76749
0,27742;17023,25581;540,44417;3486,13011;46,89970;24,77589
0,27742;17023,25581;540,44417;3486,13011;46,90723;24,77760
0,27742;17023,25581;540,44417;3486,13011;46,90371;24,77760
0,27742;17023,25581;540,44417;3486,13011;46,90094;24,77760
0,27742;17023,25581;540,44417;3486,13011;46,80853;24,77436
0,27742;17023,25581;540,44417;3486,13011;46,90714;24,77856
0,27742;17023,25581;540,44417;3486,13011;46,91257;24,77093
0,27742;17023,25581;540,44417;3486,13011;46,89083;24,76501
0,27742;17023,25581;540,44417;3486,13011;46,89550;24,76616
0,27742;17023,25581;540,44417;3486,13011;46,89198;24,76501
0,27742;17023,25581;540,44417;3486,13011;46,91181;24,76902
0,27742;17023,25581;540,44417;3486,13011;46,92202;24,77379
0,27742;17023,25581;540,44417;3486,13011;46,94290;24,77245
0,27742;17023,25581;540,44417;3486,13011;46,94958;24,77818
0,27742;17023,25581;540,44417;3486,13011;46,95768;24,78161
0,27742;17023,25581;540,44417;3486,13011;46,95158;24,78466
0,27742;17023,25581;540,44417;3486,13011;46,94052;24,78600
0,27742;17023,25581;540,44417;3486,13011;46,94214;24,78676
0,27742;17023,25581;540,44417;3486,13011;46,94948;24,79191
0,27742;17023,25581;540,44417;3486,13011;46,94519;24,79191
0,27742;17023,25581;540,44417;3486,13011;46,89360;24,79401
0,27742;17023,25581;540,44417;3486,13011;46,95311;24,79515
0,27742;17023,25581;540,44417;3486,13011;46,92698;24,79477
0,27742;17023,25581;540,44417;3486,13011;46,91820;24,78905
0,27742;17023,25581;540,44417;3486,13011;46,92154;24,79076
0,27742;17023,25581;540,44417;3486,13011;46,86794;24,79534
0,27742;17023,25581;540,44417;3486,13011;46,95530;24,79763
0,27742;17023,25581;540,44417;3486,13011;46,95272;24,80106
0,27742;17023,25581;540,44417;3486,13011;46,97809;24,80316
0,27742;17023,25581;540,44417;3486,13011;46,96178;24,80659
0,27742;17023,25581;540,44417;3486,13011;46,96398;24,81537
0,27742;17023,25581;540,44417;3486,13011;46,92087;24,81194
0,27742;17023,25581;540,44417;3486,13011;46,92230;24,81632
0,27742;17023,25581;540,44417;3486,13011;46,91362;24,80659
0,27742;17023,25581;540,44417;3486,13011;46,87605;24,80106
0,27742;17023,25581;540,44417;3486,13011;46,84076;24,78542
0,27742;17023,25581;540,44417;3486,13011;46,85268;24,77551
0,27742;17023,25581;540,44417;3486,13011;46,88120;24,77760
0,27419;17235,29412;522,23299;3238,17698;46,87424;24,77760
0,27419;17235,29412;522,23299;3238,17698;46,89140;24,77608
0,27419;17235,29412;522,23299;3238,17698;46,89627;24,78065
0,27742;17023,25581;540,44417;3486,13011;46,90981;24,78390
0,27419;17235,29412;522,23299;3238,17698;46,89150;24,78199
0,27419;17235,29412;522,23299;3238,17698;46,89255;24,78256
0,27742;17023,25581;540,44417;3486,13011;46,90952;24,78561
0,27419;17235,29412;522,23299;3238,17698;46,87996;24,78905
0,27419;17235,29412;522,23299;3238,17698;46,91219;24,79038
0,27419;17235,29412;522,23299;3238,17698;46,88683;24,79439
0,27742;17023,25581;540,44417;3486,13011;46,90199;24,79801
0,27742;17023,25581;540,44417;3486,13011;46,86861;24,79591
0,27742;17023,25581;540,44417;3486,13011;46,87071;24,79973
0,27742;17023,25581;540,44417;3486,13011;46,86337;24,79553
0,27742;17023,25581;540,44417;3486,13011;46,86718;24,79534
0,27742;17023,25581;540,44417;3486,13011;46,86270;24,78981
0,27742;17023,25581;540,44417;3486,13011;46,89894;24,79210
0,27742;17023,25581;540,44417;3486,13011;46,88082;24,79267
0,27742;17023,25581;540,44417;3486,13011;46,91534;24,79019
0,27742;17023,25581;540,44417;3486,13011;46,88187;24,79210
0,27742;17023,25581;540,44417;3486,13011;46,88492;24,79076
0,27742;17023,25581;540,44417;3486,13011;46,88835;24,79687
0,27742;17023,25581;540,44417;3486,13011;46,89159;24,78371
0,27742;17023,25581;540,44417;3486,13011;46,89121;24,78199
0,27419;17235,29412;522,23299;3238,17698;46,89054;24,78294
0,27742;17023,25581;540,44417;3486,13011;46,90018;24,78542
0,27742;17023,25581;540,44417;3486,13011;46,90580;24,78561
0,27742;17023,25581;540,44417;3486,13011;46,92106;24,79534
0,27742;17023,25581;540,44417;3486,13011;46,93556;24,79763
0,27742;17023,25581;540,44417;3486,13011;46,96112;24,79973
0,27742;17023,25581;540,44417;3486,13011;46,95930;24,80240
0,27742;17023,25581;540,44417;3486,13011;46,98372;24,80698
0,27742;17023,25581;540,44417;3486,13011;46,89760;24,80984
0,27742;17023,25581;540,44417;3486,13011;46,98563;24,81194
0,27742;17023,25581;540,44417;3486,13011;47,01462;24,81670
0,27742;17023,25581;540,44417;3486,13011;47,02921;24,81842
0,27742;17023,25581;540,44417;3486,13011;47,03932;24,82452
0,27742;17023,25581;540,44417;3486,13011;47,05820;24,82338
0,27742;17023,25581;540,44417;3486,13011;47,05582;24,82662
0,27742;17023,25581;540,44417;3486,13011;47,08023;24,83082
0,27742;17023,25581;540,44417;3486,13011;47,09797;24,83253
0,27742;17023,25581;540,44417;3486,13011;47,10140;24,83177
0,27742;17023,25581;540,44417;3486,13011;47,09663;24,83253
0,27742;17023,25581;540,44417;3486,13011;46,99802;24,83540
0,27742;17023,25581;540,44417;3486,13011;47,09167;24,83959
0,27742;17023,25581;540,44417;3486,13011;47,11733;24,84055
0,27742;17023,25581;540,44417;3486,13011;47,08910;24,84684
0,27742;17023,25581;540,44417;3486,13011;47,08261;24,84818
0,27742;17023,25581;540,44417;3486,13011;47,07699;24,84703
0,27742;17023,25581;540,44417;3486,13011;47,06936;24,85027
0,27742;17023,25581;540,44417;3486,13011;47,07222;24,85390
0,27742;17023,25581;540,44417;3486,13011;47,04247;24,85905
0,27742;17023,25581;540,44417;3486,13011;47,03093;24,85313
0,27742;17023,25581;540,44417;3486,13011;46,90924;24,84856
0,27742;17023,25581;540,44417;3486,13011;46,99926;24,84646
0,27742;17023,25581;540,44417;3486,13011;47,03426;24,84818
0,27742;17023,25581;540,44417;3486,13011;47,02511;24,85027
0,27742;17023,25581;540,44417;3486,13011;47,03102;24,85504
0,27742;17023,25581;540,44417;3486,13011;47,01433;24,85771
0,27742;17023,25581;540,44417;3486,13011;47,01538;24,85733
0,27742;17023,25581;540,44417;3486,13011;47,02568;24,85695
0,27742;17023,25581;540,44417;3486,13011;46,92011;24,84608
0,27419;17235,29412;522,23299;3238,17698;47,01700;24,84531
0,27742;17023,25581;540,44417;3486,13011;47,00861;24,84207
0,27742;17023,25581;540,44417;3486,13011;47,02883;24,84703
0,27742;17023,25581;540,44417;3486,13011;47,02950;24,85237
0,27742;17023,25581;540,44417;3486,13011;47,05486;24,85313
0,27742;17023,25581;540,44417;3486,13011;47,04790;24,85237
0,27742;17023,25581;540,44417;3486,13011;47,05477;24,85867
0,27742;17023,25581;540,44417;3486,13011;47,07279;24,86496
0,27742;17023,25581;540,44417;3486,13011;47,12095;24,85943
0,27742;17023,25581;540,44417;3486,13011;47,14575;24,85638
0,27742;17023,25581;540,44417;3486,13011;47,11103;24,86305
0,27742;17023,25581;540,44417;3486,13011;47,11390;24,86038
0,27742;17023,25581;540,44417;3486,13011;47,14098;24,86439
0,27742;17023,25581;540,44417;3486,13011;47,12801;24,86706
0,27742;17023,25581;540,44417;3486,13011;47,12315;24,85905
0,27742;17023,25581;540,44417;3486,13011;47,14651;24,85943
0,27742;17023,25581;540,44417;3486,13011;47,14785;24,85981
0,27742;17023,25581;540,44417;3486,13011;47,13650;24,86172
0,27742;17023,25581;540,44417;3486,13011;47,15528;24,86153
0,27742;17023,25581;540,44417;3486,13011;47,17607;24,85733
0,27742;17023,25581;540,44417;3486,13011;47,17054;24,85504
0,27742;17023,25581;540,44417;3486,13011;47,13879;24,86210
0,27742;17023,25581;540,44417;3486,13011;47,13764;24,86210
0,27742;17023,25581;540,44417;3486,13011;47,13621;24,86324
0,27742;17023,25581;540,44417;3486,13011;47,08815;24,87125
0,27742;17023,25581;540,44417;3486,13011;47,10045;24,87125
0,27742;17023,25581;540,44417;3486,13011;47,12496;24,87030
0,27742;17023,25581;540,44417;3486,13011;47,11170;24,87545
0,27419;17235,29412;522,23299;3238,17698;47,01624;24,87411
0,27742;17023,25581;540,44417;3486,13011;47,12133;24,87450
0,27419;17235,29412;522,23299;3238,17698;47,01872;24,87583
0,27419;17235,29412;522,23299;3238,17698;47,10369;24,88041
0,27419;17235,29412;522,23299;3238,17698;47,06106;24,88499
0,27419;17235,29412;522,23299;3238,17698;47,06326;24,89262
0,27419;17235,29412;522,23299;3238,17698;47,04933;24,89300
0,27419;17235,29412;522,23299;3238,17698;47,03598;24,89967
0,27419;17235,29412;522,23299;3238,17698;47,03932;24,90463
0,27742;17023,25581;540,44417;3486,13011;47,06545;24,90940
0,27419;17235,29412;522,23299;3238,17698;47,04962;24,91322
0,27742;17023,25581;540,44417;3486,13011;47,04580;24,91302
0,27419;17235,29412;522,23299;3238,17698;47,04075;24,91703
0,27419;17235,29412;522,23299;3238,17698;47,02749;24,91856
0,27419;17235,29412;522,23299;3238,17698;47,03569;24,91570
0,27419;17235,29412;522,23299;3238,17698;47,04609;24,91398
0,27742;17023,25581;540,44417;3486,13011;47,03646;24,90902
0,27419;17235,29412;522,23299;3238,17698;47,03732;24,90597
0,27742;17023,25581;540,44417;3486,13011;47,05143;24,90311
0,27419;17235,29412;522,23299;3238,17698;47,05334;24,90692
0,27742;17023,25581;540,44417;3486,13011;47,04256;24,90807
0,27742;17023,25581;540,44417;3486,13011;47,05887;24,91150
0,27742;17023,25581;540,44417;3486,13011;47,02559;24,91264
0,27742;17023,25581;540,44417;3486,13011;47,01109;24,91646
0,27742;17023,25581;540,44417;3486,13011;46,99125;24,91894
0,27742;17023,25581;540,44417;3486,13011;47,00146;24,91112
0,27742;17023,25581;540,44417;3486,13011;46,97981;24,90368
0,27742;17023,25581;540,44417;3486,13011;46,97876;24,89738
0,27742;17023,25581;540,44417;3486,13011;46,94986;24,88804
0,27742;17023,25581;540,44417;3486,13011;46,96274;24,88632
0,27742;17023,25581;540,44417;3486,13011;46,94872;24,88842
0,27742;17023,25581;540,44417;3486,13011;46,94729;24,88499
0,27742;17023,25581;540,44417;3486,13011;46,94376;24,89128
0,27742;17023,25581;540,44417;3486,13011;46,97561;24,89166
0,27742;17023,25581;540,44417;3486,13011;46,88349;24,88842
0,27742;17023,25581;540,44417;3486,13011;46,97428;24,88804
0,27742;17023,25581;540,44417;3486,13011;46,97762;24,89090
0,27742;17023,25581;540,44417;3486,13011;46,99707;24,89471
0,27742;17023,25581;540,44417;3486,13011;47,01843;24,89338
0,27419;17235,29412;522,23299;3238,17698;47,01509;24,89223
0,27419;17235,29412;522,23299;3238,17698;46,99869;24,88976
0,27419;17235,29412;522,23299;3238,17698;46,99993;24,89262
0,27419;17235,29412;522,23299;3238,17698;47,00918;24,89738
0,27742;17023,25581;540,44417;3486,13011;47,03035;24,89796
0,27419;17235,29412;522,23299;3238,17698;46,99726;24,90063
0,27419;17235,29412;522,23299;3238,17698;46,98343;24,90501
0,27419;17235,29412;522,23299;3238,17698;46,96503;24,90940
0,27419;17235,29412;522,23299;3238,17698;46,97657;24,91074
0,27419;17235,29412;522,23299;3238,17698;46,92564;24,90940
0,27419;17235,29412;522,23299;3238,17698;46,90609;24,90444
0,27419;17235,29412;522,23299;3238,17698;46,88959;24,90025
0,27419;17235,29412;522,23299;3238,17698;46,90065;24,89834
0,27419;17235,29412;522,23299;3238,17698;46,92373;24,90139
0,27419;17235,29412;522,23299;3238,17698;46,94729;24,91188
0,27419;17235,29412;522,23299;3238,17698;46,95206;24,91169
0,27419;17235,29412;522,23299;3238,17698;46,91753;24,91112
0,27419;17235,29412;522,23299;3238,17698;46,92354;24,91531
0,27419;17235,29412;522,23299;3238,17698;46,90895;24,91188
0,27419;17235,29412;522,23299;3238,17698;46,89455;24,91703
0,27419;17235,29412;522,23299;3238,17698;46,86146;24,90845
0,27419;17235,29412;522,23299;3238,17698;46,80710;24,90177
0,27419;17235,29412;522,23299;3238,17698;46,79241;24,88594
0,27419;17235,29412;522,23299;3238,17698;46,83151;24,88270
0,27419;17235,29412;522,23299;3238,17698;46,85755;24,88403
0,27419;17235,29412;522,23299;3238,17698;46,89875;24,89128
0,27419;17235,29412;522,23299;3238,17698;46,91544;24,89567
0,27419;17235,29412;522,23299;3238,17698;46,90428;24,89758
0,27419;17235,29412;522,23299;3238,17698;46,86680;24,89548
0,27419;17235,29412;522,23299;3238,17698;46,86108;24,89395
0,27419;17235,29412;522,23299;3238,17698;46,85287;24,89643
0,27419;17235,29412;522,23299;3238,17698;46,85736;24,89796
0,27419;17235,29412;522,23299;3238,17698;46,87071;24,89758
0,27419;17235,29412;522,23299;3238,17698;46,86909;24,90349
0,27419;17235,29412;522,23299;3238,17698;46,89617;24,90902
0,27419;17235,29412;522,23299;3238,17698;46,89960;24,90902
0,27419;17235,29412;522,23299;3238,17698;46,91248;24,91741
0,27419;17235,29412;522,23299;3238,17698;46,88721;24,91817
0,27419;17235,29412;522,23299;3238,17698;46,85888;24,91989
0,27419;17235,29412;522,23299;3238,17698;46,85926;24,92371
0,27419;17235,29412;522,23299;3238,17698;46,84677;24,92332
0,27419;17235,29412;522,23299;3238,17698;46,86422;24,93038
0,27419;17235,29412;522,23299;3238,17698;46,88139;24,92905
0,27419;17235,29412;522,23299;3238,17698;46,80347;24,93401
0,27419;17235,29412;522,23299;3238,17698;46,89636;24,93916
0,27419;17235,29412;522,23299;3238,17698;46,80071;24,94049
0,27419;17235,29412;522,23299;3238,17698;46,84687;24,94240
0,27419;17235,29412;522,23299;3238,17698;46,85831;24,94545
0,27419;17235,29412;522,23299;3238,17698;46,86670;24,95041
0,27419;17235,29412;522,23299;3238,17698;46,83447;24,94793
0,27419;17235,29412;522,23299;3238,17698;46,82722;24,94869
0,27419;17235,29412;522,23299;3238,17698;46,87290;24,95518
0,27419;17235,29412;522,23299;3238,17698;46,88377;24,96090
0,27419;17235,29412;522,23299;3238,17698;46,88063;24,96338
0,27419;17235,29412;522,23299;3238,17698;46,85497;24,96738
0,27419;17235,29412;522,23299;3238,17698;46,85946;24,96986
0,27419;17235,29412;522,23299;3238,17698;46,86909;24,97444
0,27419;17235,29412;522,23299;3238,17698;46,86441;24,97501
0,27419;17235,29412;522,23299;3238,17698;46,87328;24,97635
0,27419;17235,29412;522,23299;3238,17698;46,85917;24,98379
0,27419;17235,29412;522,23299;3238,17698;46,84010;24,97635
0,27419;17235,29412;522,23299;3238,17698;46,83676;24,98112
0,27419;17235,29412;522,23299;3238,17698;46,81883;24,98283
0,27419;17235,29412;522,23299;3238,17698;46,83371;24,98913
0,27419;17235,29412;522,23299;3238,17698;46,82865;24,99027
0,27419;17235,29412;522,23299;3238,17698;46,81578;24,99123
0,27419;17235,29412;522,23299;3238,17698;46,79432;24,99580
0,27419;17235,29412;522,23299;3238,17698;46,77401;24,99428
0,27419;17235,29412;522,23299;3238,17698;46,67568;24,99466
0,27419;17235,29412;522,23299;3238,17698;46,78049;24,99580
0,27419;17235,29412;522,23299;3238,17698;46,76676;24,99638
0,27419;17235,29412;522,23299;3238,17698;46,76905;25,00172
0,27419;17235,29412;522,23299;3238,17698;46,75531;25,00362
0,27742;17023,25581;540,44417;3486,13011;46,66357;25,00706
0,27742;17023,25581;540,44417;3486,13011;46,70277;25,00381
0,27742;17023,25581;540,44417;3486,13011;46,66100;24,99638
0,27742;17023,25581;540,44417;3486,13011;46,64268;24,99466
0,27742;17023,25581;540,44417;3486,13011;46,69027;24,99886
0,27742;17023,25581;540,44417;3486,13011;46,71049;25,00381
0,27742;17023,25581;540,44417;3486,13011;46,72546;25,00496
0,27742;17023,25581;540,44417;3486,13011;46,72852;25,00877
0,27742;17023,25581;540,44417;3486,13011;46,68522;25,00801
0,27742;17023,25581;540,44417;3486,13011;46,67625;25,00973
0,27742;17023,25581;540,44417;3486,13011;46,67740;25,00839
0,27742;17023,25581;540,44417;3486,13011;46,65051;25,00935
0,27742;17023,25581;540,44417;3486,13011;46,63801;25,00534
0,28065;16816,09195;559,08176;3750,05638;46,66376;25,00801
0,28065;16816,09195;559,08176;3750,05638;46,67397;25,00763
0,27742;17023,25581;540,44417;3486,13011;46,67482;25,00877
0,28065;16816,09195;559,08176;3750,05638;46,67511;25,00591
0,28065;16816,09195;559,08176;3750,05638;46,69857;25,00935
0,28065;16816,09195;559,08176;3750,05638;46,71259;25,01030
0,28065;16816,09195;559,08176;3750,05638;46,70677;25,01564
0,28065;16816,09195;559,08176;3750,05638;46,70630;25,01678
0,28065;16816,09195;559,08176;3750,05638;46,69809;25,02060
0,28065;16816,09195;559,08176;3750,05638;46,72394;25,02785
0,28065;16816,09195;559,08176;3750,05638;46,71469;25,02785
0,28065;16816,09195;559,08176;3750,05638;46,69132;25,02995
0,28065;16816,09195;559,08176;3750,05638;46,66529;25,02995
0,28065;16816,09195;559,08176;3750,05638;46,65308;25,03281
0,28065;16816,09195;559,08176;3750,05638;46,65966;25,03262
0,28065;16816,09195;559,08176;3750,05638;46,67234;25,03452
